"analysis","analysis_taxon_id","species","outcome","exposure_encoding","engine","model_formula","n","event_blocks","observer_clusters","generalized_locations","status","converged","singular_fit","rank_deficient","optimizer_code","convergence_message","maximum_absolute_gradient","event_block_variance","observer_variance","location_variance","residual_variance","valid_biological_result","failure_reason","previously_identified_failure_species","failed_component_is_not_null_result"
"nearest_event_sensitivity","atx_86eda7ed9025","Red-necked Grebe","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,1.2280680973011,1.23056839536243,9.54131946870075,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_86eda7ed9025","Red-necked Grebe","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",8109,53,2049,1275,"completed",TRUE,FALSE,FALSE,0,"",0.00949854438658804,0.023562590231218,0.137697823470275,0.137603302743345,0.708626763231391,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_87b306550dba","Harlequin Duck","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,1.40185140018014,0.499089684057964,13.892673283027,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_87b306550dba","Harlequin Duck","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",12030,56,2980,1529,"completed",TRUE,FALSE,FALSE,0,"",0.0472052670374978,0.0852307960686411,0.0388786021546251,0.281064144772115,0.572142879786958,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_98ca0000b734","Brandt's Cormorant","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.213962182422567,1.40575728015134,10.669275633274,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_98ca0000b734","Brandt's Cormorant","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",2573,44,1055,581,"completed",TRUE,FALSE,FALSE,0,"",0.00673861904942896,0.0427129740740399,0.153823948714019,0.340050530524417,0.953462493911502,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_99238953638b","Bufflehead","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,10.2869456909303,0.523776025012417,7.14993086831179,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_99238953638b","Bufflehead","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",50039,56,9201,4277,"completed",TRUE,FALSE,FALSE,0,"",0.0252902100328356,0.122996452446529,0.0893883640309412,0.482133674370306,0.702573503949592,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_9ae1aa9b7fdf","Common Loon","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217199,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,1.50129768840166,0.690360298585053,7.68645567462487,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_9ae1aa9b7fdf","Common Loon","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",15359,56,3457,2117,"completed",TRUE,FALSE,FALSE,0,"",0.00822565198177472,0.0383956977022692,0.0804325550251926,0.0934663372326154,0.396871375138018,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_a113baee5693","American Wigeon","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217190,58,29247,22979,"completed",TRUE,FALSE,FALSE,0,"",,0.345446119995379,0.383053711765736,7.13641431596544,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_a113baee5693","American Wigeon","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",34665,56,6758,2933,"completed",TRUE,FALSE,FALSE,0,"",0.0111589906737208,0.0753113836812378,0.130076085218488,0.642173493269069,1.32685604274459,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_a444854c6b66","Double-crested Cormorant","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.138068851719592,0.596153570022995,6.24090705905654,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_a444854c6b66","Double-crested Cormorant","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",29011,54,5863,2819,"completed",TRUE,FALSE,FALSE,0,"",0.00309650204144418,0.00954733889819533,0.080754356285119,0.204836218553155,0.72387650156323,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_aa5353f6d6d2","Iceland Gull","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217184,58,29243,22979,"completed",TRUE,FALSE,FALSE,0,"",,0.816282461839431,1.73115967588548,4.536105857974,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_aa5353f6d6d2","Iceland Gull","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",4317,47,1201,846,"completed",TRUE,FALSE,FALSE,0,"",0.0140480460686376,0.199683280637266,0.313006055312882,0.511317760515266,1.70465977289427,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_acf526bb8010","Marbled Murrelet","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.357792639877534,0.976821847718759,10.9798798190804,,TRUE,"",TRUE,FALSE
"nearest_event_sensitivity","atx_acf526bb8010","Marbled Murrelet","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",3103,48,999,643,"completed",TRUE,FALSE,FALSE,0,"",0.00823310529085575,0.00791768310218668,0.0500957923158906,0.0603995756642703,0.556199961281345,TRUE,"",TRUE,FALSE
"nearest_event_sensitivity","atx_b3d3ea90f9cb","Canada Goose","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217083,58,29230,22972,"completed",TRUE,FALSE,FALSE,0,"",,0.622285640112715,0.33859518133857,3.18239850590778,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_b3d3ea90f9cb","Canada Goose","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",68271,58,11888,6186,"completed",TRUE,FALSE,FALSE,0,"",0.0147582613863051,0.0271224208140267,0.0754830168525214,0.48961269907977,1.15307721539166,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_c12b832d2b03","California Gull","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.245047305548313,1.10474693276664,4.39667971238033,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_c12b832d2b03","California Gull","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",6644,55,1913,1050,"completed",TRUE,FALSE,FALSE,0,"",0.0105610888567753,0.130723024170705,0.184621484917295,0.347939859452438,1.6728851447357,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_c2d1fbbaf6d3","Red-breasted Merganser","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217092,58,29240,22974,"completed",TRUE,FALSE,FALSE,0,"",,1.01711067272942,0.772640985756748,8.21667828321032,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_c2d1fbbaf6d3","Red-breasted Merganser","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",13364,55,3349,1938,"completed",TRUE,FALSE,FALSE,0,"",0.0176324101630598,0.0261170715939451,0.111840092623075,0.171781987782525,0.859305633875769,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_c34f23342a55","Pacific Loon","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,1.45047514321849,1.06141824600152,9.76496306895328,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_c34f23342a55","Pacific Loon","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",6049,50,1728,1053,"completed",TRUE,FALSE,FALSE,0,"",0.00994376023299992,0.175591315707714,0.354825574076649,0.212667845313156,1.7960920814763,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_c9db024faf12","American Crow","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,1.05422831797132,0.894613421579717,2.40545634753837,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_c9db024faf12","American Crow","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",112180,58,15644,11090,"completed",TRUE,FALSE,FALSE,0,"",0.0176028697751462,0.0748039642664088,0.118588001718296,0.23153486274088,0.717775891615973,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_d002764a39e8","Lesser Scaup","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",216290,58,29119,22938,"completed",TRUE,FALSE,FALSE,0,"",,0.25835035093006,0.456603110791589,9.49692410330527,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_d002764a39e8","Lesser Scaup","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",9378,49,2680,753,"completed",TRUE,FALSE,FALSE,0,"",0.000897398422239348,0.2132044432415,0.101455665407579,0.576996338032857,1.08431845020919,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_d7dd9536145c","Barrow's Goldeneye","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",216814,58,29202,22963,"completed",TRUE,FALSE,FALSE,0,"",,0.762715442925922,0.630043054509868,9.31208117406777,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_d7dd9536145c","Barrow's Goldeneye","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",10960,55,2474,1522,"completed",TRUE,FALSE,FALSE,0,"",0.000550353433936834,0.0997517968978466,0.122252225004733,0.314924593689053,1.24046164140584,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_e0e678a61ad7","Short-billed Gull","checklist_reporting","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_glmer_nAGQ0","checklist-reporting indicator [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",217200,58,29248,22980,"completed",TRUE,FALSE,FALSE,0,"",,0.830485083272971,1.37118167494777,6.85284167401113,,TRUE,"",FALSE,FALSE
"nearest_event_sensitivity","atx_e0e678a61ad7","Short-billed Gull","conditional_positive_numeric_count","for each checklist with modeled-window links, one minimum-distance event retained; checklists without a modeled link retained with all exposure terms zero; deterministic source-token tie break","lme4_lmer_REML","log(positive numeric reported count) [model_response] ~ es_near_baseline + es_reference_baseline + es_near_early_pre + es_reference_early_pre + es_near_immediate_pre + es_reference_immediate_pre + es_near_spawn_start + es_reference_spawn_start + es_near_early_egg + es_reference_early_egg + es_near_late_egg + es_reference_late_egg + factor(checklist_year) + protocol + log_duration + log_effort_distance + observer_count + (1|event_block_token) + (1|observer_cluster_token) + (1|location_cluster_token)",22003,57,4526,2458,"completed",TRUE,FALSE,FALSE,0,"",0.0218419882003218,0.0972008266192107,0.287774713509827,0.488753294203651,1.64130574149314,TRUE,"",FALSE,FALSE
